	Aorta1	Aorta2	Aorta3	Aorta4	Aorta5	Aorta6	Aorta7	Aorta8	Aorta9	Aorta10	IMA1	IMA2	IMA3	IMA4	IMA5	IMA6	IMA7	IMA8	IMA9	IMA10	Radial1	Radial2	Radial3	Radial4	Radial5	Radial6	Radial7	Radial8	Radial9	Radial10	Vein1	Vein2	Vein3	Vein4	Vein5	Vein6	Vein7	Vein8	Vein9	Vein10
PRELP	0.25267665952890794	0.0806566738044254	0.05603140613847252	0.8615274803711634	0.29764453961456105	0.1748750892219843	0.26837972876516775	0.8094218415417559	0.31192005710207	0.139186295503212	0.2530335474660957	0.7530335474660956	0.29122055674518205	0.012134189864382583	0.4068522483940043	1.0	0.4942897930049964	0.04746609564596717	0.13775874375446112	0.6067094932191293	0.5278372591006424	0.02498215560314062	0.11527480371163457	0.4650249821556031	0.24482512491077807	0.0	0.1081370449678801	0.5977872947894362	0.3508208422555318	0.047822983583154885	0.07780157030692363	0.9286224125624554	0.3411848679514633	0.11349036402569594	0.22019985724482513	0.7737330478229836	0.35760171306209854	0.15488936473947182	0.19985724482512493	0.47002141327623126
RNAS4	0.12117117117117117	0.023723723723723725	0.0078078078078078084	0.01036036036036036	0.2548048048048048	0.01741741741741742	0.022222222222222223	0.003453453453453453	0.3066066066066066	0.01951951951951952	0.025975975975975975	0.0	0.33588588588588586	0.06696696696696697	0.012462462462462463	0.0019519519519519517	0.4391891891891892	0.010660660660660662	0.003453453453453453	0.005705705705705706	0.8804804804804807	0.020870870870870868	0.009759759759759762	0.010660660660660662	0.5705705705705706	0.002552552552552553	0.033633633633633635	0.011711711711711712	0.6719219219219219	0.015765765765765764	0.012762762762762763	0.0033033033033033035	0.7169669669669669	0.01261261261261261	0.014114114114114113	0.01021021021021021	1.0	0.09534534534534535	0.019369369369369366	0.006006006006006006
S10A4	0.7288389513108614	0.06367041198501873	0.022097378277153558	0.2853932584269662	0.26591760299625467	0.5580524344569289	0.07940074906367042	0.653183520599251	1.0	0.26367041198501867	0.037827715355805244	0.5187265917602997	0.8408239700374532	0.34119850187265915	0.10262172284644194	0.22958801498127343	0.5318352059925093	0.35543071161048684	0.06554307116104868	0.2681647940074906	0.7872659176029962	0.46292134831460674	0.07003745318352061	0.1797752808988764	0.5842696629213483	0.16142322097378278	0.7902621722846442	0.12172284644194757	0.2745318352059925	0.07790262172284643	0.0	0.4823970037453183	0.8655430711610487	0.13970037453183523	0.05468164794007491	0.49063670411985016	0.651685393258427	0.25842696629213485	0.08089887640449439	0.20074906367041198
S10A6	0.4125746947259029	0.010652117433099507	0.0	0.11145752143413874	0.2281111977136919	0.4889581709534945	0.024421927773447653	0.23668485320862565	0.7134320602753962	0.22265523512600677	0.1002857885164978	0.10678098207326579	0.6970641725123408	0.16809560924915565	0.05637828007274618	0.08261886204208885	0.6188620420888543	0.08106001558846453	0.06780982073265784	0.15354637568199533	0.42816315926214604	0.2413613925694986	0.04130943102104443	0.1886204208885425	0.9345284489477786	0.09742790335151988	0.5643024162120032	0.05378020265003898	0.36840737853988054	0.03715250714471291	0.06521174330995064	0.11301636788776306	0.4894777864380359	0.08547674720706677	0.04728500909327099	0.16497791634190698	1.0	0.24733697064172513	0.03351519875292284	0.13146271758898417
S10A9	0.0526246719160105	0.25144356955380576	0.10905511811023623	0.05183727034120735	0.09955735555029464	0.13700787401574804	0.030183727034120734	0.04540682414698163	0.1062992125984252	0.0009186351706036747	0.11981627296587928	0.03556430446194226	0.011942257217847769	0.21036745406824148	0.09685039370078742	0.0384514435695538	0.20026246719160104	0.5748031496062992	0.10249343832020999	0.0583989501312336	0.08425196850393701	0.005643044619422573	0.03871391076115486	0.2614173228346457	0.0	0.12860892388451445	0.026771653543307086	0.030446194225721788	0.048293963254593175	0.022572178477690292	0.05656167979002625	0.013517060367454066	1.0	0.07716535433070866	0.15905511811023623	0.027559055118110236	0.279002624671916	0.2658792650918635	0.1531496062992126	0.024671916010498684
S10AA	0.7365104371799922	0.24340291453328083	0.10712879086254433	0.18944466325324932	0.4777471445450966	0.7459629775502167	0.1906262307995274	0.28003150846790076	0.5758172508861756	0.5332808192201655	0.16423788893265068	0.18865695155573062	0.8558487593540766	0.1382434029145333	0.22016541945647897	0.17723513194170934	1.0	0.36864907443875544	0.3288696337140607	0.2906656163844033	0.7223316266246554	0.06025994486018118	0.13351713272942103	0.15951161874753841	0.5998424576604964	0.3265064986215046	0.2453721937770776	0.2367073651043718	0.5821189444663254	0.0	0.1484836549822765	0.1433635289484049	0.7483261126427728	0.4033083891295786	0.14572666404096102	0.27727451752658533	0.775108310358409	0.33320204805041354	0.20047262701851123	0.1252461599054746
S10AB	0.7185430463576158	0.004415011037527591	0.01839587932303164	0.02722590139808682	0.5342163355408388	0.5746872700515084	0.275570272259014	0.1008094186902134	0.9334069168506254	0.0805739514348786	0.06990434142752022	0.04608662467725257	0.9705665930831494	0.3038999264164827	0.20235467255334805	0.009933774834437083	0.7365710080941869	0.13061074319352464	0.035688005886681376	0.058498896247240625	1.0	0.02980132450331125	0.21265636497424575	0.06254598969830756	0.6758646063281825	0.10228108903605593	0.8557763061074318	0.04624442679578051	0.48749080206033846	0.04231052244297277	0.0750551876379691	0.06548933038999265	0.8410596026490066	0.3539367181751288	0.17034584253127297	0.004415011037527591	0.7141280353200883	0.44738778513612953	0.09234731420161883	0.0
S10AD	0.6901251738525731	0.13602225312934632	0.16908078210165872	0.08678720445062588	0.125452016689847	0.7018080667593881	0.22447844228094577	0.0956884561891516	0.5632823365785814	0.1235048678720445	0.10458970792767733	0.043671766342141864	0.5880389429763561	0.01641168289290681	0.030598052851182198	0.10598052851182198	0.7101529902642559	0.8923504867872045	0.18720445062586927	0.1579972183588317	0.180528511821975	0.20305980528511822	0.21529902642559112	0.17218358831710712	1.0	0.21696801112656466	0.20139082058414465	0.16773296244784422	0.12100139082058414	0.04339360222531294	0.16522948539638388	0.19582753824756607	0.48762169680111267	0.05591098748261475	0.05034770514603616	0.1043115438108484	0.6481223922114048	0.10959666203059805	0.0	0.0650904033379694
SAMP	0.46121251629726207	0.1228813559322034	0.03585397653194263	0.20827900912646677	0.8148631029986962	0.3529986962190352	0.06844850065189048	0.16003911342894395	0.30997392438070404	0.7682529335071707	0.10169491525423728	0.1245110821382008	1.0	0.3321382007822686	0.07529335071707952	0.07398956975228162	0.6838331160365058	0.0	0.10788787483702739	0.08604954367666232	0.9716427640156452	0.5583441981747066	0.06486310299869621	0.052477183833116024	0.2946544980443286	0.0801825293350717	0.45795306388526724	0.035528031290743146	0.8158409387222946	0.04889178617992177	0.07073011734028682	0.11473272490221643	0.5524771838331161	0.3875488917861799	0.058344198174706645	0.19589308996088658	0.8406127770534549	0.7079530638852672	0.07790091264667535	0.13754889178617993
SAP	0.4072222222222222	0.24388888888888888	0.2652777777777778	0.010833333333333334	0.24944444444444444	0.11166666666666668	0.18416666666666665	0.030555555555555555	0.9111111111111111	0.38583333333333336	0.15416666666666667	0.02333333333333333	0.5191666666666667	0.18944444444444444	0.1522222222222222	0.009722222222222222	0.5972222222222222	0.11277777777777778	0.1363888888888889	0.036944444444444446	0.5255555555555556	0.17666666666666664	0.14833333333333332	0.008055555555555557	1.0	0.2836111111111111	0.13055555555555556	0.03166666666666666	0.3025	0.25305555555555553	0.26083333333333336	0.022222222222222223	0.6188888888888889	0.2647222222222222	0.1575	0.09861111111111111	0.711388888888889	0.3377777777777778	0.15916666666666665	0.0
SBSPO	0.21145124716553285	0.5470521541950113	0.630952380952381	0.753968253968254	0.0	0.31802721088435376	0.7460317460317459	0.616780045351474	0.15306122448979592	0.26757369614512466	0.8684807256235828	0.8724489795918368	0.1388888888888889	0.8384353741496599	0.5668934240362812	0.496031746031746	0.04081632653061225	0.4795918367346939	0.5873015873015873	0.6105442176870748	0.029478458049886625	0.2806122448979591	0.9954648526077097	0.23242630385487528	0.2568027210884353	0.7284580498866213	0.3866213151927438	0.5997732426303856	0.06122448979591836	0.5918367346938775	0.8611111111111112	0.4688208616780045	0.15136054421768705	0.6910430839002267	0.7919501133786849	0.435374149659864	0.13945578231292519	0.403061224489796	1.0	0.4019274376417234
SCUB3	0.83562672004003	0.3452589442081561	0.03402551913935452	0.07405554165624219	0.4956217162872154	0.18288716537403052	0.07555666750062548	0.02476857643232424	0.9239429572179135	0.36777583187390545	0.1008256192144108	0.0	0.25193895421566176	0.20015011258443832	0.07080310232674505	0.09331998999249437	0.2156617463097323	0.06079559669752314	0.03002251688766575	0.1478608956717538	0.3317488116087065	0.4911183387540656	0.008256192144108084	0.09081811358518889	0.4310733049787341	0.05217535481814369	0.31398548911683766	0.07730798098573931	1.0	0.04103077307980985	0.12184138103577684	0.08106079559669752	0.39004253189892424	0.02752064048036027	0.05454090567925945	0.07305479109332	0.38929196897673257	0.4290718038528897	0.07430572929697274	0.12309231923942958
SDF1	0.27804244261585104	0.07882200086617584	0.0	0.056734517106972714	0.2299696838458207	0.05976613252490255	0.1281940233867475	0.0671286271113036	0.26223473365093114	0.09224772628843654	0.04179298397574708	0.031831961888263316	0.558033780857514	0.18947596362061497	0.064963187527068	0.00627977479428324	1.0	0.058250324815937636	0.064963187527068	0.009961022087483761	0.6660892161108706	0.036162841056734514	0.03876136855781724	0.01580770896491988	0.676699870073625	0.04893893460372455	0.11173668254655694	0.061498484192291036	0.6377219575573841	0.043308791684711995	0.024902555218709398	0.03962754439151148	0.46665223040277176	0.0454742312689476	0.08423559982676485	0.22932005197055	0.8748375920311823	0.2483759203118233	0.1297098310957124	0.019922044174967516
SLPI	0.12409587292582612	0.09048361934477378	0.03914338391717487	0.008934902850659482	0.21457949227059991	0.04850375833215147	0.06254431995461637	0.0029783009502198266	0.3969649695078712	0.10012764146929512	0.06339526308325061	0.0	0.27059991490568713	0.47156431711813923	0.014749680896326762	0.0029783009502198266	0.28194582328747697	0.025953765423344207	0.03559778754786555	0.028783595952569928	0.45738193164090196	0.0321940150333286	0.029073890228336407	0.013776137420689496	0.19713515813359805	0.051340235427598926	0.06835909800028366	0.050772940008509425	0.35668699475251736	0.09105091476386329	0.08722167068500922	0.02893206637356403	0.3189618493830662	0.11813927102538646	0.078003120124805	0.04283080414125656	1.0	0.08296695504183803	0.20280811232449297	0.01616791944405049
SODE	0.4182509505703422	0.34030418250950567	0.03231939163498099	0.039607097591888456	0.876425855513308	0.16286438529784536	0.13276299112801013	0.017427122940430917	1.0	0.39068441064638776	0.19074778200253484	0.04024081115335868	0.6359315589353611	0.29816223067173636	0.13434727503168567	0.035804816223067165	0.67680608365019	0.04435994930291507	0.20849176172370087	0.0	0.5820659062103928	0.5380228136882128	0.13910012674271227	0.024397972116603297	0.5874524714828897	0.0662230671736375	0.18631178707224336	0.03929024081115336	0.5525982256020279	0.21419518377693278	0.12420785804816223	0.08206590621039289	0.86723700887199	0.11660329531051965	0.04911280101394169	0.035487959442332066	0.9144486692015209	0.21641318124207856	0.0655893536121673	0.025665399239543724
SPRL1	0.2133401594383091	0.015505009873473271	0.0021209683317487014	0.007825641775762452	0.0536824398449499	0.03444745118115995	0.037153514225115196	0.006362904995246105	1.0	0.019161851824764136	0.004607620858626489	0.01491991516126673	0.19344693922328676	0.01982008337599649	0.006436041834271922	0.007606231258685	0.10341549038250568	0.0038762524683683165	0.014773641483215099	0.005704673444013749	0.1297447524317999	0.04936736634242668	0.015212462517369997	0.008995831200175528	0.13603452058802018	0.0	0.02442770423462298	0.023550062166313175	0.05755869231331821	0.006289768156220288	0.01813793607840269	0.007533094419659182	0.2852336722006875	0.02845023038104293	0.023623199005338994	0.008630147005046442	0.16499670884224385	0.02932787244935274	0.0037299787903166824	0.011555620566079134
SRP14	0.5295587010824313	0.1548709408825978	0.052456286427976694	0.23619206217041352	0.27255065223424924	0.23091867887871217	0.11656952539550375	0.10852067721343323	0.4104912572855953	0.16208714959755757	0.025534276991396057	0.14571190674437967	0.5728559533721899	0.04536707896782743	0.035248404107688036	0.30197058007216204	0.6236469608659451	0.04364894035890589	0.11074104912572857	0.5156813766305857	0.2317513183458229	0.15903413821815152	0.041909519844573966	0.07466000555092979	1.0	0.061892867055231754	0.2647793505412156	0.3272273105745212	0.2742159311684707	0.010546766583402721	0.40605051346100474	0.41909519844573967	0.6458506799888981	0.10241465445462117	0.08243130724396336	0.0	0.4507354981959478	0.3819039689147933	0.058425564628902873	0.05134610047182904
TAGL2	1.0	0.055088561993395374	0.05148604022815972	0.04878414890423296	0.3264785349744821	0.17682377664365054	0.06529570699489642	0.0279195436805764	0.46562593815670966	0.09846892824977485	0.09396577604323027	0.026718703092164516	0.6639147403182227	0.0036025217652356652	0.029720804563194234	0.0387271089762834	0.39702791954368055	0.0	0.05388772140498349	0.05043530471329931	0.1474031822275593	0.16946862803962773	0.04308015610927649	0.06274392074452116	0.4422095466826778	0.011107775442809966	0.14680276193335334	0.10882617832482737	0.1591113779645752	0.010057039927949565	0.0633443410387271	0.10072050435304714	0.107475232662864	0.05178625037526268	0.026118282797958567	0.03767637346142299	0.22425697988592008	0.10372260582407686	0.007054938456919843	0.019213449414590213
TARSH	0.0	0.3359314107560405	0.402182385035074	0.24824629773967263	0.055339049103663294	0.30592361652377237	0.333593141075604	0.3799688230709275	0.1597817614964926	1.0	0.27981293842556504	0.2903351519875292	0.02572096648480125	0.25643024162120026	0.40607950116913477	0.6067809820732657	0.08495713172252531	0.09392049883086516	0.4037412314886983	0.16134060795011693	0.11613406079501166	0.4933749025720966	0.21161340607950113	0.1457521434138737	0.05728760717069369	0.2766952455183164	0.4212782540919719	0.2560405300077942	0.1936866718628215	0.09158222915042867	0.3386593920498831	0.2930631332813718	0.5183164458300857	0.4501169134840218	0.3367108339828527	0.2357755261106781	0.26890101325019483	0.24123148869836322	0.4711613406079501	0.4442712392829306
TENA	0.057555847568988176	0.001314060446780552	0.027069645203679365	1.0	0.005781865965834428	0.12483574244415244	0.14559789750328514	0.9739816031537452	0.017871222076215502	0.017082785808147174	0.25492772667542707	0.7944809461235217	0.009986859395532195	0.024178712220762153	0.1597897503285151	0.7884362680683311	0.029172141918528252	0.0	0.07253613666228646	0.6199737187910644	0.008147174770039421	0.018659658344283837	0.06438896189224705	0.9726675427069645	0.011038107752956635	0.004204993429697767	0.05151116951379764	0.8202365308804206	0.001839684625492773	0.0	0.055716162943495406	0.6911957950065704	0.023915900131406043	0.016031537450722732	0.4588699080157687	0.7629434954007884	0.03626806833114323	0.016557161629434953	0.16872536136662283	0.900131406044678
TENX	0.702127659574468	1.0	0.842451874366768	0.41590678824721383	0.0	0.20314083080040526	0.3465045592705167	0.4275582573454914	0.19959473150962512	0.5212765957446809	0.5952380952380952	0.4903748733535968	0.08156028368794327	0.14032421479229987	0.7882472137791287	0.6160081053698074	0.3566362715298886	0.29939209726443766	0.74822695035461	0.48733535967578523	0.15856129685916917	0.37639311043566365	0.8591691995947315	0.32370820668693007	0.1514690982776089	0.5126646403242148	0.25683890577507595	0.795339412360689	0.40172239108409324	0.19300911854103345	0.544579533941236	0.3779128672745694	0.6170212765957447	0.4478216818642351	0.544579533941236	0.331306990881459	0.2426545086119554	0.21681864235055723	0.3855116514690983	0.5096251266464032
THIO	0.9866831836481883	0.2632393930009291	0.0	0.09507587488386496	0.37999380613192935	0.2328894394549396	0.22205017033137192	0.12047073397336637	0.6562403220811396	0.3310622483741096	0.2666460204397646	0.09569526169092597	0.9005884174667079	0.24992257664911735	0.12418705481573239	0.08919170021678538	1.0	0.0771136574790957	0.2152369154537008	0.1879838959430164	0.5459894704242799	0.29049241251161345	0.021988231650665845	0.006503561474140604	0.5156395168782905	0.1483431402911118	0.4304738309074016	0.17559615980179621	0.2923505729327965	0.08268813874264477	0.19727469804893155	0.12604521523691545	0.43945493960978627	0.10901207804273769	0.13378755032517806	0.15236915453700836	0.6893775162589036	0.08175905853205327	0.028491793124806437	0.10065035614741405
THSD4	0.5270979020979021	0.5531031468531468	0.15187937062937062	0.021197552447552444	0.1728583916083916	0.18422202797202797	0.1850961538461538	0.0015297202797202797	0.3520541958041958	1.0	0.24694055944055943	0.008354506086172242	0.14794580419580416	0.4700611888111888	0.08850524475524475	0.0034965034965034965	0.18881118881118877	0.09003496503496504	0.16040209790209786	0.0	0.15013111888111885	0.8806818181818181	0.09659090909090909	0.0034965034965034965	0.32495629370629364	0.4173951048951049	0.36713286713286714	0.023164335664335664	0.1584353146853147	0.3302010489510489	0.13964160839160839	0.0037150349650349654	0.21634615384615383	0.2928321678321678	0.08063811188811187	0.001748251748251748	0.09527972027972027	0.4047202797202797	0.169798951048951	0.005463286713286713
TIMP3	0.0012158054711246266	0.0	0.02158054711246201	0.2711246200607903	0.13130699088145897	0.6878419452887539	0.3133738601823708	0.22279635258358663	0.19939209726443768	0.11276595744680849	0.4519756838905776	0.0884498480243161	0.12158054711246201	1.0	0.37416413373860186	0.20486322188449846	0.07264437689969605	0.06565349544072947	0.0884498480243161	0.07173252279635257	0.5796352583586627	0.05471124620060791	0.3878419452887538	0.054407294832826754	0.06474164133738602	0.03130699088145897	0.2641337386018237	0.1358662613981763	0.21124620060790272	0.19513677811550154	0.05653495440729483	0.19240121580547112	0.5012158054711247	0.2826747720364742	0.47386018237082067	0.6182370820668693	0.427355623100304	0.1458966565349544	0.9358662613981764	0.13465045592705166
TINAL	0.45706497046796907	0.41299409359382105	0.26851431167651063	0.09404815992730578	0.5656519763743753	0.3089504770558837	0.7401181281235802	0.06724216265333939	0.30395274875056794	0.8296228986824171	0.8982280781462971	0.09768287142208087	0.5193094048159927	1.0	0.35120399818264425	0.07405724670604272	0.3534756928668787	0.2335302135393003	0.4020899591094957	0.09995456610631531	0.3652885052248978	0.4611540208995911	0.42935029532030894	0.0	0.27623807360290775	0.32485233984552475	0.6928668786915039	0.09631985461154022	0.3175829168559746	0.6674238982280782	0.4479781917310313	0.07860063607451159	0.36301681054066337	0.6497046796910495	0.8164470695138573	0.10949568378009997	0.3534756928668787	0.44934120854157206	0.9604725124943209	0.055429350295320305
TRYB2	0.07835455435847208	0.2579401920383415	0.4103819784524975	0.5448906301012079	0.0	0.29676787463271304	0.29709435194253997	0.3623898139079334	0.08161932745674175	0.14299706170421156	0.5824355207313091	0.5161606268364348	0.03330068560235063	0.2931766242246164	0.21547502448579822	1.0	0.14201762977473065	0.07868103166829904	0.32549787789748613	0.514201762977473	0.0832517140058766	0.04538034606594841	0.09826967025791707	0.23604309500489715	0.1139405811296115	0.14822069866144305	0.10447273914462943	0.9719229513548807	0.15017956252040482	0.24518445968005226	0.13026444662095985	0.3444335618674502	0.7437153117858308	0.948743062357166	0.6111655239960823	0.7548155403199477	0.1939275220372184	0.12961149200130592	0.6904995102840352	0.23408423114593535
TTHY	0.3942753477121548	0.10763958879258213	0.07034872001612577	0.050594638177786734	0.29772223342068127	0.2487401733521467	0.04797419875025196	0.006450312437008666	0.6539004233017537	0.08466035073573876	0.03406571255795202	0.006651884700665188	0.41725458576899815	0.09232009675468655	0.08365248941745615	0.024188671638782498	0.5619834710743802	1.0	0.03043741181213465	0.046361620640999794	0.6430155210643015	0.10562386615601692	0.035678290667204196	0.0	0.37754484982866354	0.1179197742390647	0.13525498891352547	0.02842168917556944	0.2737351340455553	0.11489619028421688	0.08324934489014311	0.02378552711146946	0.5873815762951018	0.08566821205402136	0.06651884700665188	0.013102197137673856	0.29429550493852047	0.3817778673654505	0.06752670832493449	0.013303769401330375
VTDB	0.34207292093404346	0.013792161682370614	0.009558923938276663	0.04711183941007784	0.17711320497064048	0.09476990304520007	0.04752150757886112	0.001638672675133142	0.31885839136965727	0.012016932950976377	0.0	0.026764987027174655	0.22545404888706816	0.02184896900177523	0.0733306022122081	0.06049433292366516	0.6314352041513042	0.23473986071282263	0.030998224771268606	0.11457053120305886	1.0	0.04956984842277755	0.04072522069840812	0.05216441349173836	0.08630342755701215	0.010105148163321044	0.07565205516864673	0.06049433292366516	0.07578861122490783	0.034548682234057077	0.012836269288542947	0.029769220264918746	0.37703127133688374	0.006008466475488188	0.008466475488187903	0.027447767308480128	0.7608903454868223	0.048477399972688795	0.031544448996312986	0.03946470025945651
VTNC	0.7961367013372956	0.1771173848439822	0.05943536404160475	0.06092124814264487	0.5702823179791976	0.13432392273402674	0.1465081723625557	0.0662704309063893	0.876968796433878	0.2736998514115899	0.19851411589895987	0.05408618127786032	0.5396731054977711	0.2579494799405646	0.1901931649331352	0.04814264487369985	0.4867756315007429	0.08796433878157503	0.05052005943536404	0.04546805349182764	1.0	0.1138187221396731	0.1298662704309064	0.0	0.26181277860326896	0.09598811292719167	0.17265973254086184	0.06121842496285289	0.46478454680534914	0.1411589895988113	0.15274888558692423	0.06032689450222883	0.837444279346211	0.15334323922734025	0.23090638930163448	0.06151560178306092	0.7158989598811292	0.7898959881129273	0.26686478454680534	0.06924219910846954
VWA1	0.12452107279693488	0.007662835249042145	0.013409961685823757	0.6091954022988506	0.2621784345922277	0.08949096880131364	0.19813902572523265	0.7402846195949645	0.06841817186644773	0.025177887246852763	0.0870279146141215	1.0	0.16803503010399565	0.08237547892720308	0.240831964969896	0.7966611932129175	0.15818281335522716	0.0410960236501997	0.11220580186097429	0.7353585112205802	0.05227148330596607	0.0032840722495894917	0.28817733990147787	0.47208538587848936	0.09925918742129972	0.0	0.0815544608648057	0.8262178434592228	0.07389162561576355	0.04159824849480022	0.06102900930487138	0.7441160372194855	0.0755336617405583	0.14887794198139026	0.18883415435139575	0.9912424740010948	0.16995073891625614	0.026819923371647514	0.06677613574165299	0.7506841817186646
WISP2	0.5051150895140666	0.14705882352941177	0.33631713554987214	0.38874680306905374	0.11040068201193522	0.30946291560102307	0.7331628303495311	0.20204603580562663	0.5413469735720375	0.10230179028132991	0.18584825234441602	0.159846547314578	0.36445012787723785	0.4505541346973572	0.23145780051150894	0.16624040920716113	1.0	0.12361466325660699	0.24680306905370847	0.1364023870417732	0.604006820119352	0.0	0.23358908780903664	0.10912190963341858	0.8947144075021312	0.2306052855924979	0.2902813299232737	0.30264279624893436	0.5639386189258312	0.16453537936913895	0.19053708439897699	0.3729752770673487	0.7898550724637681	0.2612958226768968	0.5059676044330776	0.20332480818414325	0.5639386189258312	0.5208866155157715	0.9970161977834612	0.029838022165387897
ICAL	0.42544843049327347	0.35930493273542596	0.3786434977578475	0.015975336322869953	0.24383408071748877	0.09641255605381167	0.15807174887892378	0.019618834080717486	0.6446188340807175	0.23234304932735428	0.3133408071748879	0.07735426008968609	0.4873878923766815	0.11575112107623317	0.1045403587443946	0.06502242152466367	0.742152466367713	0.1454596412556054	0.38340807174887886	0.024943946188340803	0.22225336322869954	0.1835762331838565	0.34108744394618834	0.07707399103139012	1.0	0.05829596412556054	0.049327354260089676	0.2858744394618834	0.4475896860986547	0.23206278026905827	0.4262892376681614	0.16479820627802688	0.4772982062780268	0.07847533632286995	0.13761210762331835	0.0	0.5997757847533632	0.3038116591928251	0.07903587443946188	0.02690582959641255
CRIP2	0.30492595950438195	0.2608038682381384	0.5040797824116046	0.04200664853430039	0.21245089150800844	0.2725899063161075	0.6077364762768207	0.012994862496222418	0.19522514354789963	0.22605016621335747	0.4687216681776971	0.006044122091266243	0.3067391961317618	0.20731338773043212	0.5448776065276517	0.05077062556663643	0.24750679963735261	0.2586884255061952	0.6482320942883045	0.04956180114838319	0.09307948020550015	0.4079782411604714	1.0	0.043517679057116954	0.4348745844666062	0.4962224236929585	0.1362949531580538	0.06860078573587186	0.14233907524932002	0.47537020247809	0.7255968570565124	0.053792686612269554	0.1441523118766999	0.5031731640979147	0.33484436385614985	0.0	0.2009670595346026	0.337866424901783	0.384406165004533	0.08522212148685404
IGHM	0.16274444812727873	0.20483924428239975	0.31024196221412	0.017567119655286713	0.04209479615512099	0.15677825654623798	0.2877030162412993	0.02452767649983427	0.06894265826980443	0.11335764003977462	0.344050381173351	0.0	0.026184951939012262	0.7179317202519059	0.5101093801789858	0.05701027510772291	0.013589658601259534	0.7527345044746437	0.3288034471329135	0.3331123632747763	0.6175008286377196	0.17600265164070267	1.0	0.11667219091813061	0.10805435863440505	0.21876035797149487	0.08220086178322837	0.22240636393768642	0.09877361617500828	0.9781239642028506	0.4965197215777263	0.2323500165727544	0.09115014915478953	0.5886642359960226	0.1511435200530328	0.0603248259860789	0.09081869406695392	0.10341398740470667	0.3075903215114352	0.195558501823003
ITA1	0.38167285184127886	0.07507850413930917	0.008564087924636025	0.33542677704824436	0.5101341707108192	0.42620610904938616	0.12303739651727091	0.3933771053382814	0.19212103910933484	0.36026263202968883	0.15957750499571796	0.2041107622038253	0.6383100199828717	0.262917499286326	0.10562375107051099	0.19583214387667716	0.4887239508992292	0.002854695974878675	0.017413645446759923	0.28375677990294035	0.4165001427347987	1.0	0.039680274050813584	0.4830145589494718	0.14987153868113046	0.003140165572366543	0.784184984299172	0.17185269768769626	0.11076220382529262	0.13788181558664003	0.0	0.27662003996574364	0.3197259491864116	0.08963745361119041	0.16300314016557235	0.7336568655438196	0.499857265201256	0.20867827576363118	0.03254353411361689	0.3131601484441907
ITA8	0.6209813874788495	0.2533840947546531	0.09433164128595599	0.13578680203045684	0.6924703891708969	0.4158206429780034	0.3599830795262267	0.016497461928934004	0.7690355329949239	0.33502538071065985	0.2478849407783418	0.05033840947546531	0.7876480541455161	0.40989847715736044	0.2563451776649746	0.0	0.6844331641285957	0.3942470389170896	0.22884940778341795	0.08544839255499152	1.0	0.7263113367174281	0.28553299492385786	0.09686971235194584	0.25719120135363793	0.16666666666666666	0.3637901861252115	0.1539763113367174	0.21785109983079523	0.4674280879864636	0.3625211505922165	0.11802030456852791	0.3967851099830796	0.2483079526226734	0.09602368866328255	0.01861252115059221	0.4534686971235195	0.2030456852791878	0.19712351945854484	0.09094754653130288
ITAV	1.0	0.07951807228915662	0.013716404077849862	0.021872103799814645	0.4240963855421687	0.1317886932344764	0.04467099165894346	0.06283595922150138	0.5316033364226135	0.19332715477293794	0.09045412418906394	0.00018535681186283612	0.8635773864689527	0.06672845227062095	0.07747914735866543	0.04708063021316033	0.4209453197405005	0.0	0.004263206672845228	0.061909175162187205	0.5618164967562558	0.5607043558850788	0.037812789620018536	0.05801668211306765	0.14735866543095458	0.002224281742354031	0.37238183503243744	0.07544022242817423	0.14365152919369786	0.021501390176088972	0.023540315106580167	0.04615384615384615	0.20500463392029658	0.0283595922150139	0.07432808155699722	0.03151065801668211	0.364967562557924	0.18758109360518999	0.04541241890639481	0.023725671918443002
ITB1	0.38947368421052636	0.018669314796425023	0.0	0.14975173783515391	0.7251241310824231	0.15968222442899702	0.029394240317775572	0.13068520357497518	0.4393247269116187	0.12671300893743792	0.041708043694141016	0.10208540218470705	1.0	0.029394240317775572	0.020456802383316784	0.2397219463753724	0.5994041708043695	0.018182317181609495	0.018073485600794442	0.1435948361469712	0.7098311817279047	0.30883813306852037	0.024428997020854024	0.18570009930486595	0.30148957298907647	0.0009930486593843098	0.1894736842105263	0.02899702085402185	0.17378351539225423	0.007944389275074477	0.01211519364448858	0.11062562065541211	0.11062562065541211	0.031578947368421054	0.015292949354518371	0.2333664349553128	0.47368421052631576	0.05143992055610725	0.009136047666335651	0.1602780536246276
