	Sample_0	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49	Sample_50	Sample_51	Sample_52	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78	Sample_79	Sample_80	Sample_81	Sample_82	Sample_83	Sample_84	Sample_85	Sample_86	Sample_87	Sample_88	Sample_89	Sample_90	Sample_91	Sample_92	Sample_93	Sample_94	Sample_95	Sample_96	Sample_97	Sample_98	Sample_99	Sample_100	Sample_101	Sample_102	Sample_103	Sample_104	Sample_105	Sample_106	Sample_107	Sample_108	Sample_109	Sample_110	Sample_111	Sample_112	Sample_113	Sample_114	Sample_115	Sample_116	Sample_117	Sample_118	Sample_119	Sample_120	Sample_121	Sample_122	Sample_123	Sample_124	Sample_125	Sample_126	Sample_127	Sample_128	Sample_129	Sample_130	Sample_131	Sample_132	Sample_133
Feature_40	-6.13374329184383	-4.70104712606848	-4.767033482098198	-5.123122176087258	-4.636687880272102	-4.7424414939158055	-5.248332423645763	-4.246410111514735	-6.880215971754412	-4.249294541081147	-4.808975245171506	-4.678841331687047	-4.529952529879589	-4.331473658946009	-6.490740178889599	-4.656972151726457	-4.275517252971993	-4.529952529879589	-5.295253471033256	-4.4907401788896	-4.837629514630811	-4.052564887890543	-4.554715373908496	-4.330455166110988	-5.567858028317821	-5.13374329184383	-4.122240602554853	-4.865388554076773	-4.143548485873364	-5.6931707004578485	-4.677545691688975	-4.441527204410923	-4.689248554750213	-4.722263611978176	-4.922562262464007	-4.344779915409108	-5.037527976584527	-5.153420776620297	-4.463688854335082	-4.630407090896776	-5.631661063197269	-5.162454588485358	-4.386509362223797	-6.6853370429798185	-5.130194224762759	-4.936441851470213	-4.362367666891793	-5.169722588949397	-5.293267655109412	-4.361327136705404	-5.335554835757827	-5.047535149939908	-4.333512804219607	-3.66979619208404	-4.880215971754412	-6.0046633426789	-4.324359262502524	-5.140867726277212	-4.551151695585421	-4.571463265614783	-5.796264193421952	-5.9410982139014346	-5.616684855624477	-4.362367666891793	-4.570260518533125	-5.037527976584527	-5.166084011886048	-5.677545691688975	-4.630407090896776	-3.443177570700589	-6.2716022029686105	-4.576284306160896	-7.206622171760926	-4.319298944999907	-4.797671014636198	-4.403545073566703	-4.936441851470213	-3.902746805119065	-5.787851953605752	-4.656972151726457	-5.626651700383524	-4.437135435293765	-4.032550300430142	-5.0292413653995665	-5.2814098208951945	-4.6814361076399145	-5.091720076948124	-4.8203687499226495	-5.441527204410923	-5.649332089524324	-5.022646176584273	-4.565459532269305	-4.676251214221339	-4.808975245171506	-4.592064888851474	-5.907295505810697	-5.117840797251202	-5.570260518533125	-4.892188613420488	-5.40461651441869	-4.8175119271259925	-4.328420334968455	-5.629154207586694	-5.227326565525461	-4.454783301113189	-4.32233300508954	-4.667222248420214	-5.17885938352152	-5.256047388773769	-4.571463265614783	-5.509060362096388	-6.319298944999907	-4.8061408728631925	-5.074565355909057	-4.786454670163947	-4.998179309108702	-5.086552208589183	-5.08140278596261	-5.358210041418137	-5.913382835689611	-4.768412072782065	-4.765656207491556	-4.964608159044785	-5.054245371529461	-5.589625843400057	-5.15702751610103	-4.036697170318614	-4.346837968598188	-5.325373459409591	-4.632916126382893	-4.796264193421952	-5.169722588949397	-4.284365154890519	-5.263803832408203
Feature_41	-5.629154207586694	-4.163361088697959	-5.810394522256841	-4.023468928269469	-4.3675816047709555	-4.902746805119064	-5.148027517850078	-5.82466461922348	-5.096906523663459	-4.991724286971403	-4.21411670830785	-5.437135435293765	-4.198237094641705	-4.148924995353913	-5.461457307036499	-4.708966789364718	-4.346837968598188	-4.065216489350464	-6.166084011886048	-4.594508064779803	-5.577492087764202	-4.345808575018384	-4.411061923683872	-3.567858028317821	-5.146234236027027	-5.631661063197269	-3.7329900185712344	-4.11433058860738	-5.313249900327102	-4.952021862937671	-4.198237094641705	-5.050886359439546	-4.9901150341097456	-4.347868097196677	-6.037527976584527	-4.206622171760926	-4.131080673356479	-5.659527856630213	-5.335554835757827	-5.459229206144382	-5.656972151726457	-6.579910688566845	-4.575077534830902	-6.972530721738091	-3.9575148612984314	-4.519468627976521	-5.21223942106718	-5.66979619208404	-5.706322068109154	-5.083117218773863	-4.762905596475521	-5.135521104811733	-4.860969882809768	-4.528783882556967	-4.674957897199819	-6.411061923683872	-5.21223942106718	-4.70104712606848	-4.823231241022222	-5.584760088228241	-3.7096287279130995	-4.667222248420214	-5.110828899895829	-4.264776326574376	-4.847794494062034	-5.275517252971993	-5.175197719015548	-4.82466461922348	-4.974120468500484	-4.505607560190872	-6.1588342728066605	-4.090857478990654	-4.75059233503667	-5.275517252971993	-4.23112313361354	-4.39606718545401	-4.536984363658827	-4.589625843400057	-4.018539441557046	-4.92102829630047	-5.959875420932063	-4.8639141594253115	-4.540513175139074	-5.313249900327102	-4.4229538197528315	-4.756051925434459	-5.05761222262786	-5.46592385871839	-4.823231241022222	-4.409985687124532	-4.347868097196677	-5.337599761742851	-5.695791400616985	-4.3759632988819055	-5.94421082576877	-4.9287144894456025	-4.6006341675766445	-5.889186125258965	-5.4459323835309235	-4.5033102746084985	-4.34993056365357	-4.082259747699058	-5.975711968982772	-6.546413776578758	-3.4278470806593844	-4.260890276976588	-4.233025170857915	-3.8558318131274527	-5.816085634334696	-5.273558399933937	-6.754685089670553	-5.25411477623977	-6.541691366336355	-5.124886940883323	-4.019359853885603	-4.860969882809768	-6.236836784807934	-5.509060362096388	-5.055927814916506	-5.4175362578444215	-4.497583014046458	-4.190824387051098	-4.211301692700796	-5.716930167675135	-7.098639490887915	-3.908055018879509	-4.08140278596261	-4.168812084002237	-3.8705608337711164	-4.994948187845688	-6.437135435293765	-5.959875420932063	-4.464805923721816	-6.738383277341453
Feature_42	-4.808975245171506	-4.145338430322438	-5.2716022029686105	-4.280426053355617	-3.366537308640748	-4.789250591660898	-5.128422959910567	-5.810394522256841	-5.083117218773863	-4.471526564947766	-4.46592385871839	-5.1588342728066605	-4.974120468500484	-5.362367666891793	-5.816085634334696	-5.210364573446743	-4.2454499151126415	-3.5877992615469987	-6.155223019254282	-4.021823893837084	-5.391811444784275	-5.2814098208951945	-5.641732273666164	-4.818939631389849	-5.199166366841879	-4.716930167675135	-4.345808575018384	-5.039191025807171	-5.624153526528328	-5.060986949408516	-4.732990018571234	-4.557096059334678	-4.625402072725587	-4.648062670136759	-5.536984363658827	-4.092583190967819	-4.512521447421049	-5.901233753023495	-5.40461651441869	-4.92563509651363	-5.21223942106718	-5.267697748512695	-3.42948186275033	-5.953589158084632	-4.257014666745564	-4.673665738545692	-5.584760088228241	-5.934893064374727	-4.930256654254007	-6.034207618292916	-4.527616181124632	-5.15702751610103	-4.779488480671126	-4.21411670830785	-5.059298599255746	-5.969356473942948	-5.495298460851903	-4.902746805119064	-4.9488923713832325	-4.983695913215468	-4.061831866001269	-3.993335336877388	-4.814660750227868	-4.905777678168443	-5.069458465475968	-4.904261445721063	-5.049209781632163	-5.072861049696808	-5.303224182141836	-4.397133085052469	-6.804725772170149	-4.411061923683872	-4.6204143580225345	-5.109081237609561	-4.518308438898404	-4.331473658946009	-4.833294924366919	-4.875751723609814	-4.288315041111115	-5.100374542258662	-5.937992303033613	-5.15702751610103	-4.483929646772706	-5.477151114141644	-4.632916126382893	-4.756051925434459	-6.575077534830902	-5.149823031511692	-4.0995067557417375	-4.3162712523023385	-4.810394522256841	-5.448140027482576	-6.060986949408516	-4.868341871466121	-6.716930167675135	-4.357172504486767	-5.121359567387998	-5.790650586958426	-4.540513175139074	-5.452565475863371	-4.546413776578758	-4.127538142317122	-6.034207618292916	-5.790650586958426	-3.3228393027051557	-4.199166366841879	-4.627902411377235	-4.1724575566706354	-4.716930167675135	-4.847794494062034	-6.1588342728066605	-4.7574200573917915	-6.202889452884596	-5.46592385871839	-4.351995982819354	-4.950456268599669	-6.406761786250247	-5.776711396000552	-5.054245371529461	-6.21411670830785	-4.674957897199819	-4.079690388086925	-4.191748895279396	-5.236836784807934	-6.162454588485358	-3.6455271773208944	-3.813948835562108	-4.875751723609814	-3.739058854521154	-4.589625843400057	-5.856564703689767	-5.978900246613819	-4.658249438256005	-6.43275699478319
Feature_43	-4.201026708867406	-6.13374329184383	-6.287326555261627	-7.105592251529681	-6.155223019254282	-5.601862515918954	-7.9410982139014346	-4.169722588949397	-7.0046633426789	-5.236836784807934	-4.6006341675766445	-5.98529801781197	-1.3152634317647505	-3.9965628439077836	-3.79837494001776	-5.790650586958426	-3.3597677472101606	-4.294260221396165	-4.70104712606848	-5.39606718545401	-5.773939646750498	-5.880215971754412	-4.564261777911683	-5.874266705423226	-6.311239175205955	-4.528783882556967	-5.553526502773324	-5.504458460137379	-5.424039777682082	-6.225432021535684	-4.837629514630811	-2.815729281352549	-6.472649721906704	-7.389688272891305	-5.184369364913798	-5.3540643631605835	-6.833294924366919	-2.7033525403899596	-4.553526502773324	-4.598180603990563	-4.1724575566706354	-4.958301285433952	-5.479407088082012	-9.017719495504346	-6.116084625347324	-3.55650051957766	-9.307226112699333	-4.167902153325028	-5.991724286971403	-6.402474427847148	-5.313249900327102	-6.892188613420488	-5.877238271954517	-6.091720076948124	-5.024292149427834	-4.908814932007897	-5.631661063197269	-6.011176649637575	-5.3939377458926625	-4.257014666745564	-4.645527177320894	-4.8419771674667205	-7.522954803754769	-6.206622171760926	-4.77532485572959	-7.953589158084632	-5.631661063197269	-5.551151695585421	-4.26186080849041	-5.3833374407389165	-2.8873127383694563	-5.793454659835128	-7.126653867057511	-4.343751988724446	-4.698416870023808	-6.850711977444329	-6.754685089670553	-4.664652888808081	-4.856564703689767	-7.25218474914137	-6.343751988724446	-3.534050266570847	-6.8217992855290905	-4.524118736888405	-6.1806937067704	-4.874266705423226	-5.098639490887915	-3.976508378078839	-3.028415316112247	-4.494157539447334	-5.555905225556056	-3.6846861541616995	-4.224485681691395	-4.612964969487364	-5.98529801781197	-6.922562262464007	-6.29128456883031	-6.05761222262786	-5.956728865615198	-6.112578681845788	-4.11433058860738	-6.463688854335082	-5.883199830193234	-4.769791982060761	-4.494157539447334	-6.08140278596261	-4.6879435387943	-6.116084625347324	-4.4907401788896	-3.5636632734264806	-5.402474427847148	-6.360287356450746	-4.581121511164892	-5.047535149939908	-5.520629750808525	-6.419700841957745	-6.70104712606848	-6.66979619208404	-6.088272775329655	-6.722263611978176	-4.049209781632163	-6.43275699478319	-6.450351054797929	-5.70368218623645	-4.969356473942948	-5.31526343176475	-6.419700841957745	-5.139083316599029	-4.716930167675135	-3.009953162603776	-5.307226112699332	-4.40461651441869	-5.532292668334105	-3.7377080163691954
Feature_44	-5.470404281701059	-4.8061408728631925	-5.381226694143108	-5.463688854335082	-4.7195944252021915	-5.659527856630213	-5.34993056365357	-4.922562262464007	-3.7684120727820654	-5.171545324556215	-5.208492159113972	-5.146234236027027	-4.807557362953311	-4.44924511757176	-5.31526343176475	-5.762905596475521	-0.8937862304742902	-0.733326507212034	-5.035866842214606	-4.6142038661207225	-5.601862515918954	-4.46034282645509	-5.708966789364718	-5.636687880272102	-5.257982593679483	-4.587190914483003	-4.9488923713832325	-5.381226694143108	-5.242573154357078	-5.8275356550782345	-5.32943739178949	-4.076271677859459	-5.672374736185817	-5.735684127740497	-4.8951973632928265	-5.913382835689611	-5.839077276960926	-5.698416870023808	-5.3833374407389165	-5.754685089670553	-4.786454670163947	-5.868341871466121	-4.257982593679483	-5.716930167675135	-5.587190914483003	-4.7076438227054	-6.014444363471486	-6.084833691362884	-6.047535149939908	-5.536984363658827	-3.8225150856136767	-5.011176649637575	-4.6142038661207225	-5.011176649637575	-4.930256654254007	-5.347868097196677	-5.779488480671126	-6.191748895279396	-5.567858028317821	-6.816085634334696	-4.813237272025666	-5.659527856630213	-4.411061923683872	-4.847794494062034	-4.911858593560622	-6.014444363471486	-4.899722286105895	-5.877238271954517	-3.9042614457210627	-5.0292413653995665	-6.064369588803168	-5.441527204410923	-5.364450981392282	-5.148027517850078	-3.1103917858064705	-4.173370365964542	-5.539335945338225	-5.570260518533125	-4.645527177320894	-5.8275356550782345	-3.755368345681851	-4.656972151726457	-5.708966789364718	-4.659527856630213	-4.622906059921517	-4.706322068109154	-5.1806937067704	-4.913382835689611	-3.708966789364718	-2.378592596203231	-4.317279777363255	-4.075418264619024	-4.052564887890543	-4.074565355909057	-3.9294853657882225	-4.803312058151206	-6.221650380993258	-5.3274039946369625	-5.27747876930528	-6.037527976584527	-5.654420966197124	-4.9901150341097456	-4.919495959416223	-4.453673962311211	-2.9310283552838485	-4.307226112699332	-5.706322068109154	-4.689248554750213	-4.631661063197269	-5.130194224762759	-5.358210041418137	-4.595731206049244	-4.914908689920572	-4.8419771674667205	-4.776711396000552	-6.091720076948124	-5.639207872250617	-5.680138136305499	-3.9949481878456887	-5.886189872799045	-5.077980020321821	-5.035866842214606	-5.21411670830785	-5.042522886504919	-5.3833374407389165	-3.079690388086924	-4.691862133437624	-6.044191706865538	-4.869820800392033	-4.792051942135038	-5.149823031511692	-4.575077534830902	-4.229223600698059	-7.43275699478319
Feature_45	-8.155223019254281	-8.19916636684188	-7.754685089670553	-5.765656207491556	-4.31526343176475	-8.649332089524325	-8.477151114141645	-9.372814454326909	-8.33964759039171	-7.126653867057511	-6.411061923683872	-7.9287144894456025	-7.60925465014899	-8.155223019254281	-9.629154207586694	-5.626651700383524	-3.355617596801612	-6.799079209029006	-7.659527856630213	-7.024292149427834	-1.0187445009051115	-8.991724286971403	-7.29128456883031	-8.29128456883031	-8.629154207586694	-7.486196253744652	-6.680138136305499	-1.9246741326195185	-4.3728144543269085	-8.690554752250838	-3.9917242869714027	-4.455893493581126	-4.551151695585421	-7.868341871466121	-7.389688272891305	-7.3728144543269085	-8.513676990166758	-4.8639141594253115	-3.066063887343044	-7.126653867057511	-7.191748895279396	-9.372814454326909	-1.4608999591288954	-0.880215971754412	-0.7469357425420199	-4.495298460851903	-4.720928401294357	-5.160643295038534	-9.441527204410923	-10.892188613420489	-5.461457307036499	-9.754685089670554	-8.112578681845788	-6.639207872250617	-6.695791400616985	-7.31526343176475	-6.351995982819354	-3.528199913700222	-6.584760088228241	-8.32334577806261	-4.46816233091439	-6.256047388773769	-8.21411670830785	-10.098639490887914	-4.41645518245409	-10.551151695585421	-4.170633668891825	-6.743796773527817	-7.722263611978176	-8.629154207586694	-9.711616367778667	-10.551151695585421	-7.904261445721063	-4.459229206144382	-6.793454659835128	-5.3791190311811174	-9.513676990166758	-7.347868097196677	-7.441527204410923	-7.743796773527817	-6.991724286971403	-7.880215971754412	-9.33964759039171	-3.7236000595409893	-9.275517252971994	-7.323345778062609	-6.3561357131802785	-4.344779915409108	-7.659527856630213	-4.801899728091385	-7.9287144894456025	-9.044191706865538	-7.754685089670553	-7.406761786250247	-8.140867726277213	-6.6853370429798185	-7.364450981392282	-5.998179309108702	-8.86834187146612	-7.098639490887915	-7.743796773527817	-7.381226694143108	-5.972530721738091	-6.4153749165549545	-4.132855206225828	-8.513676990166758	-7.05761222262786	-5.626651700383524	-5.047535149939908	-7.953589158084632	-5.089995396478662	-8.084833691362883	-7.126653867057511	-8.004663342678901	-7.991724286971403	-5.680138136305499	-7.389688272891305	-8.966189194864265	-9.892188613420489	-7.810394522256841	-8.589625843400057	-7.570260518533125	-7.8448828986421315	-8.184369364913799	-5.871301246946665	-6.886189872799045	-8.711616367778667	-4.630407090896776	-7.17702738957263	-8.551151695585421	-7.868341871466121	-4.237791263864177	-6.173370365964542	-9.184369364913799
Feature_46	-9.477151114141645	-7.754685089670553	-6.188054411721654	-7.259920397920975	-4.41645518245409	-7.206622171760926	-6.123122176087258	-8.892188613420489	-7.8448828986421315	-8.424039777682081	-8.112578681845788	-7.13374329184383	-6.856564703689767	-8.991724286971403	0.0	-5.215996441526073	-5.680138136305499	-6.095175635584343	-6.184369364913798	-8.966189194864265	-0.8311325032162988	-8.941098213901434	-6.839077276960926	-8.892188613420489	-8.33964759039171	-6.6853370429798185	-8.589625843400057	-2.29773959096761	-5.839077276960926	-10.551151695585421	-4.61172713582851	-6.050886359439546	-6.088272775329655	-6.495298460851903	-8.084833691362883	-8.844882898642132	-8.004663342678901	-3.8869383527332855	-4.869820800392033	-8.799079209029006	-8.82179928552909	-8.916436159667166	-3.459229206144382	-0.6271987530314602	-2.7136067498477234	-4.066063887343044	-4.868341871466121	-5.434944554020955	-9.754685089670554	-9.126653867057511	-4.966189194864265	-10.477151114141645	-7.3561357131802785	-5.762905596475521	-6.904261445721063	-6.21411670830785	-6.541691366336355	-5.448140027482576	-4.767033482098198	-7.680138136305499	-5.273558399933937	-7.8448828986421315	-8.776711396000552	-9.307226112699333	-6.898212401048258	0.0	-4.969356473942948	-5.667222248420214	-7.599406864192642	-7.46816233091439	-8.004663342678901	-10.991724286971403	-7.892188613420488	-6.03089488425208	-8.071158754465808	-4.8492524982698955	-7.560674469703928	-7.504458460137379	-6.441527204410923	-6.922562262464007	-6.034207618292916	-9.017719495504346	-9.669796192084041	-3.927944024785961	-8.22922360069806	-6.307226112699332	-7.659527856630213	-4.17885938352152	-6.095175635584343	-4.747870268114242	-9.589625843400057	-7.084833691362884	-8.071158754465808	-8.82179928552909	-10.33964759039171	-6.629154207586694	-9.071158754465808	-7.03089488425208	-10.629154207586694	-5.60925465014899	-11.33964759039171	-8.86834187146612	-7.629154207586694	-7.868341871466121	-5.680138136305499	-8.03089488425208	-7.31526343176475	-5.307226112699332	-4.232073838781973	-8.372814454326909	-5.071158754465808	-7.184369364913798	-6.509060362096388	-8.513676990166758	-6.459229206144382	-7.364450981392282	-9.017719495504346	-8.941098213901434	-10.477151114141645	-6.953589158084632	-8.754685089670554	-9.372814454326909	-9.017719495504346	-9.098639490887914	-8.19916636684188	-7.619170119014072	-8.112578681845788	-4.626651700383524	-7.307226112699332	-7.978900246613819	-7.599406864192642	-3.1195991095235605	-8.754685089670554	-10.477151114141645
Feature_47	-4.796264193421952	-6.377014442856194	-4.7850587387140715	-5.548780791122674	-4.61792695216344	-5.217878627104049	-5.103850917533256	-5.2197632714489925	-5.079690388086925	-4.952021862937671	-4.459229206144382	-4.959875420932063	-5.297242024126709	-5.184369364913798	-4.8639141594253115	-5.25218474914137	-5.587190914483003	-5.325373459409591	-4.377014442856194	-5.215996441526073	-4.364450981392282	-5.024292149427834	-5.486196253744652	-5.146234236027027	-4.961451275857602	-4.5690587733233725	-5.088272775329655	-4.497583014046458	-4.345808575018384	-4.9488923713832325	-4.593285959631849	-4.576284306160896	-4.441527204410923	-5.066063887343044	-5.131967666953979	-5.297242024126709	-5.3686266573634756	-4.448140027482576	-4.44924511757176	-4.425126553658814	-4.6853370429798185	-4.98529801781197	-4.8061408728631925	-5.333512804219607	-4.953589158084632	-4.765656207491556	-4.545231724041604	-4.908814932007897	-5.167902153325028	-4.584760088228241	-4.977305227058439	-5.502163002149717	-5.151620782574086	-5.525283609814742	-4.9488923713832325	-4.258951170446907	-4.70104712606848	-4.557096059334678	-4.374912920210907	-4.880215971754412	-4.972530721738091	-4.436039578772492	-5.060986949408516	-5.387568221016935	-4.285351613076569	-5.762905596475521	-4.526449424052637	-4.663369922924607	-4.886189872799045	-5.470404281701059	-4.837629514630811	-4.998179309108702	-5.035866842214606	-4.4153749165549545	-4.642996132740325	-5.049209781632163	-4.94421082576877	-4.902746805119064	-4.570260518533125	-5.201026708867406	-4.587190914483003	-4.823231241022222	-5.208492159113972	-4.5033102746084985	-5.776711396000552	-4.828973318416826	-5.149823031511692	-4.483929646772706	-4.855099294685268	-4.839077276960926	-5.079690388086925	-4.362367666891793	-4.859499994714313	-4.830412415833798	-4.472649721906704	-4.624153526528328	-5.022646176584273	-5.116084625347324	-4.632916126382893	-4.942653680403476	-4.702364054540471	-4.872783214247895	-4.7574200573917915	-4.538159675366101	-5.1588342728066605	-5.124886940883323	-4.878726353613925	-4.1588342728066605	-4.768412072782065	-4.8419771674667205	-4.959875420932063	-4.831852950193013	-4.813237272025666	-4.575077534830902	-4.933345938177248	-5.103850917533256	-5.259920397920975	-5.364450981392282	-4.472649721906704	-4.800488779283678	-4.622906059921517	-4.889186125258965	-4.865388554076773	-5.025940002309316	-4.654420966197124	-4.862441270026436	-5.250257300570255	-4.551151695585421	-4.731644848272484	-4.768412072782065	-4.794858742710812	-4.077980020321821	-5.162454588485358	-5.086552208589183
Feature_48	-4.868341871466121	-4.024292149427834	-5.279442956185794	-3.9909194361606315	-4.560674469703928	-5.182530365250018	-5.166084011886048	-5.839077276960926	-4.428391802221789	-3.6957914006169843	-4.787851953605752	-4.452565475863371	-4.448140027482576	-5.345808575018384	-5.385451280004834	-4.801899728091385	-5.0292413653995665	-4.218820641529219	-6.575077534830902	-3.4777147769895604	-6.364450981392282	-4.52179180889865	-4.056769772945008	-3.522954803754769	-4.453673962311211	-5.883199830193234	-3.6148237136236583	-4.094310969666408	-5.360287356450746	-4.860969882809768	-4.587190914483003	-5.131967666953979	-4.746511158224853	-3.852172934572609	-5.153420776620297	-4.140867726277212	-3.835460591585034	-6.001417683175246	-4.986901903514559	-5.079690388086925	-5.408910252828823	-6.381226694143108	-4.859499994714313	-5.847794494062034	-5.46816233091439	-4.451457840460872	-5.6442610999769025	-5.285351613076569	-5.8448828986421315	-5.865388554076773	-5.570260518533125	-4.473773753939324	-4.459229206144382	-3.970942724834899	-5.184369364913798	-5.804725772170149	-4.889186125258965	-4.470404281701059	-4.286338746225508	-4.694480455464638	-4.0995067557417375	-5.275517252971993	-5.319298944999907	-4.185289744556426	-4.306224588854259	-3.7906505869584257	-4.622906059921517	-4.353029802312457	-4.6931707004578485	-3.8757517236098145	-5.969356473942948	-4.481666595264137	-5.27747876930528	-4.756051925434459	-4.204754605104159	-4.605553848527792	-4.144443180501039	-4.727616846472382	-4.295253471033256	-5.92563509651363	-6.155223019254282	-5.144443180501039	-4.91796524835391	-4.952021862937671	-4.793454659835128	-4.547596798408795	-4.7574200573917915	-6.060986949408516	-4.7076438227054	-4.98850757428786	-4.667222248420214	-4.722263611978176	-5.919495959416223	-4.17885938352152	-5.452565475863371	-4.2725799698924405	-4.567858028317821	-4.950456268599669	-5.616684855624477	-4.645527177320894	-4.208492159113972	-3.764968062932414	-5.60925465014899	-5.43275699478319	-4.164268158857289	-3.8325737571232654	-5.285351613076569	-5.217878627104049	-5.6142038661207225	-4.840526493597995	-6.162454588485358	-5.32943739178949	-5.92563509651363	-4.731644848272484	-4.230173054526923	-4.270625098264217	-6.17702738957263	-4.62165967103977	-5.001417683175246	-5.493017519600666	-4.42948186275033	-3.9103359601307477	-3.885441780979903	-5.443728112604194	-5.579910688566845	-3.8118151969564678	-3.5805159728387355	-5.659527856630213	-4.8492524982698955	-4.599406864192642	-5.953589158084632	-5.631661063197269	-4.129308320503489	-5.874266705423226
Feature_49	-6.279442956185794	-3.479971633204023	-5.672374736185817	-3.958301285433952	-4.8536353726510955	-6.236836784807934	-5.776711396000552	-5.801899728091385	-4.831852950193013	-4.022646176584273	-3.6417322736661637	-5.301227372077889	-4.506757576226968	-4.107335689857732	-5.153420776620297	-5.1806937067704	-3.631033940804917	-4.044191706865538	-6.319298944999907	-4.505607560190872	-4.746511158224853	-4.455893493581126	-4.665936996628406	-3.1121410373586196	-4.789250591660898	-5.287326555261627	-3.3817540913490873	-4.555905225556056	-5.162454588485358	-5.2657494767231725	-3.4777147769895604	-4.674957897199819	-4.124004288643562	-4.66850864622358	-5.144443180501039	-3.8485233119814946	-4.001417683175246	-5.525283609814742	-4.7574200573917915	-5.217878627104049	-5.799079209029006	-5.006288914727943	-3.1949893475598268	-5.29128456883031	-4.187132267209026	-3.464805923721816	-5.195452864042815	-5.096906523663459	-5.25411477623977	-5.112578681845788	-4.284365154890519	-4.814660750227868	-5.189900470887027	-4.534636608802404	-4.8639141594253115	-6.339647590391709	-5.836183203691746	-4.8951973632928265	-4.899722286105895	-5.60678639455824	-4.480536399326283	-4.131080673356479	-5.240658495760342	-4.007102388130318	-5.146234236027027	-4.519468627976521	-5.515990856005005	-5.452565475863371	-4.796264193421952	-4.211301692700796	-6.195452864042815	-4.956728865615198	-4.551151695585421	-4.811815196956468	-3.998988221404012	-4.837629514630811	-4.724937746276501	-4.8492524982698955	-5.461457307036499	-5.859499994714313	-6.144443180501039	-4.200096237992915	-3.9504562685996687	-5.565459532269305	-4.487330894024048	-5.0177194955043465	-5.587190914483003	-5.874266705423226	-3.9614512758576015	-3.9575148612984314	-4.156124985548674	-5.171545324556215	-5.871301246946665	-4.1152073404064025	-7.184369364913798	-5.021002079493648	-5.760160219736704	-6.263803832408203	-5.287326555261627	-5.690554752250837	-4.517149182073563	-4.044191706865538	-6.233025170857915	-6.0079163204739885	-3.3478680971966774	-4.29128456883031	-5.144443180501039	-4.270625098264217	-5.166084011886048	-5.335554835757827	-6.916436159667165	-5.674957897199819	-6.481666595264137	-5.6853370429798185	-5.03089488425208	-5.135521104811733	-6.102111682794719	-5.60925465014899	-4.7587894880032895	-6.6142038661207225	-4.9901150341097456	-4.357172504486767	-4.392874203610153	-6.0177194955043465	-5.839077276960926	-3.855099294685268	-4.023468928269469	-5.151620782574086	-4.428391802221789	-5.325373459409591	-6.727616846472382	-6.084833691362884	-5.067760178003942	-6.424039777682082
